ingtot,sex,age,logIng,female,fitValues,age2,numfem,agefem,oficio
806666.666666667,1,22,13.6006658094648,0,14.0231906565723,484,0,0,39
2300000,1,61,14.6484196808994,0,14.0231906565723,3721,0,0,98
1826544.33333333,0,41,14.4179363972105,1,13.8202984369853,1681,1,41,13
965453,1,25,13.7803527002251,0,14.0231906565723,625,0,0,3
1.5e+07,1,44,16.5235607590665,0,14.0231906565723,1936,0,0,21
1100000,0,42,13.9108207377686,1,13.8202984369853,1764,1,42,53
1289575.33333333,0,43,14.0698235231736,1,13.8202984369853,1849,1,43,54
1033333.33333333,1,25,13.8483003807873,0,14.0231906565723,625,0,0,45
5e+05,1,52,13.1223633774043,0,14.0231906565723,2704,0,0,79
3050000,1,26,14.9306521485836,0,14.0231906565723,676,0,0,15
1500000,1,33,14.2209756660724,0,14.0231906565723,1089,0,0,16
150000,0,39,11.9183905730784,1,13.8202984369853,1521,1,39,45
4e+05,1,55,12.8992198260901,0,14.0231906565723,3025,0,0,97
1e+06,1,33,13.8155105579643,0,14.0231906565723,1089,0,0,79
1460000,0,28,14.1939469936845,1,13.8202984369853,784,1,28,53
7e+05,1,20,13.4588356140255,0,14.0231906565723,400,0,0,19
1e+05,1,53,11.5129254649702,0,14.0231906565723,2809,0,0,16
2041666.66666667,0,43,14.529277025727,1,13.8202984369853,1849,1,43,13
7160000,1,34,15.7840205389368,0,14.0231906565723,1156,0,0,12
1600000,1,47,14.28551418721,0,14.0231906565723,2209,0,0,97
1098620,1,35,13.9095654047131,0,14.0231906565723,1225,0,0,59
23200000,0,51,16.9596628366365,1,13.8202984369853,2601,1,51,12
4500000,0,25,15.3195879547405,1,13.8202984369853,625,1,25,6
780000,1,60,13.5670491986658,0,14.0231906565723,3600,0,0,80
8e+05,0,54,13.5923670066501,1,13.8202984369853,2916,1,54,80
1031242,1,30,13.8462744590252,0,14.0231906565723,900,0,0,13
2e+05,1,27,12.2060726455302,0,14.0231906565723,729,0,0,3
320000,0,59,12.6760762747759,1,13.8202984369853,3481,1,59,54
1388211,0,40,14.1435264257865,1,13.8202984369853,1600,1,40,39
1204877.66666667,1,23,14.0018885983148,0,14.0231906565723,529,0,0,3
9816666.33333333,0,43,16.0995921454379,1,13.8202984369853,1849,1,43,2
1.6e+07,1,40,16.5880992802041,0,14.0231906565723,1600,0,0,2
866666.666666667,1,20,13.6724097143236,0,14.0231906565723,400,0,0,56
896666.666666667,0,44,13.7064394629099,1,13.8202984369853,1936,1,44,39
496544.333333333,1,33,13.1154280501897,0,14.0231906565723,1089,0,0,53
1.5e+07,1,56,16.5235607590665,0,14.0231906565723,3136,0,0,21
7e+06,0,51,15.7614207070196,1,13.8202984369853,2601,1,51,21
925000,0,37,13.7375490164946,1,13.8202984369853,1369,1,37,41
6e+05,1,31,13.3046849341983,0,14.0231906565723,961,0,0,13
1500000,1,28,14.2209756660724,0,14.0231906565723,784,0,0,58
965244.666666667,1,30,13.7801368887724,0,14.0231906565723,900,0,0,97
965244.666666667,0,22,13.7801368887724,1,13.8202984369853,484,1,22,45
1600000,1,24,14.28551418721,0,14.0231906565723,576,0,0,2
2550000,1,28,14.7516039171346,0,14.0231906565723,784,0,0,51
1200000,0,62,13.9978321147582,1,13.8202984369853,3844,1,62,21
9400000,1,62,16.0562202472402,0,14.0231906565723,3844,0,0,13
1854000,0,36,14.4328560251079,1,13.8202984369853,1296,1,36,13
1200000,1,40,13.9978321147582,0,14.0231906565723,1600,0,0,79
1100000,1,54,13.9108207377686,0,14.0231906565723,2916,0,0,95
450000,1,65,13.0170028617465,0,14.0231906565723,4225,0,0,45
2800000,1,55,14.8451299751454,0,14.0231906565723,3025,0,0,44
3e+06,0,26,14.9141228466324,1,13.8202984369853,676,1,26,21
4082333.33333333,0,27,15.2221792783353,1,13.8202984369853,729,1,27,33
1e+06,1,52,13.8155105579643,0,14.0231906565723,2704,0,0,45
616666.666666667,0,48,13.3320839083864,1,13.8202984369853,2304,1,48,45
8e+05,1,24,13.5923670066501,0,14.0231906565723,576,0,0,40
6e+05,0,66,13.3046849341983,1,13.8202984369853,4356,1,66,79
1321411,0,20,14.0942106630476,1,13.8202984369853,400,1,20,39
1188211,1,45,13.9879593725616,0,14.0231906565723,2025,0,0,58
480000,0,44,13.0815413828841,1,13.8202984369853,1936,1,44,55
8e+05,1,26,13.5923670066501,0,14.0231906565723,676,0,0,93
1137492,0,61,13.9443363968155,1,13.8202984369853,3721,1,61,79
1214536.33333333,0,38,14.0098729432662,1,13.8202984369853,1444,1,38,59
1250000,0,20,14.0386541092785,1,13.8202984369853,400,1,20,53
1119877.66666667,1,45,13.9287300111152,0,14.0231906565723,2025,0,0,95
3e+05,0,44,12.6115377536383,1,13.8202984369853,1936,1,44,45
2115000,0,34,14.5645653704625,1,13.8202984369853,1156,1,34,58
3700000,0,61,15.1238433776145,1,13.8202984369853,3721,1,61,21
866666.666666667,1,37,13.6724097143236,0,14.0231906565723,1369,0,0,39
866666.666666667,0,32,13.6724097143236,1,13.8202984369853,1024,1,32,54
2e+05,0,42,12.2060726455302,1,13.8202984369853,1764,1,42,91
460000,0,66,13.0389817684653,1,13.8202984369853,4356,1,66,94
942786.333333333,1,27,13.756594954111,0,14.0231906565723,729,0,0,97
8e+05,1,44,13.5923670066501,0,14.0231906565723,1936,0,0,87
888211,1,19,13.6969646063615,0,14.0231906565723,361,0,0,87
1200000,1,49,13.9978321147582,0,14.0231906565723,2401,0,0,85
360000,0,65,12.7938593104323,1,13.8202984369853,4225,1,65,54
3250000,1,53,14.9941655543059,0,14.0231906565723,2809,0,0,21
2491666.66666667,1,26,14.7284623885729,0,14.0231906565723,676,0,0,3
1500000,0,48,14.2209756660724,1,13.8202984369853,2304,1,48,79
2200000,1,28,14.6039679183285,0,14.0231906565723,784,0,0,3
1371544.33333333,0,20,14.1314479135427,1,13.8202984369853,400,1,20,33
1240000,1,23,14.0306219375812,0,14.0231906565723,529,0,0,45
934556.5,0,40,13.7478273641892,1,13.8202984369853,1600,1,40,54
931953,1,34,13.7450376632116,0,14.0231906565723,1156,0,0,87
1119377.66666667,0,30,13.9282834340761,1,13.8202984369853,900,1,30,54
1735211,1,22,14.3666395778016,0,14.0231906565723,484,0,0,2
1120000,1,32,13.9288392432713,0,14.0231906565723,1024,0,0,99
869453,0,39,13.6756195572614,1,13.8202984369853,1521,1,39,95
850000,1,42,13.6529916284665,0,14.0231906565723,1764,0,0,95
1800000,0,50,14.4032972228664,1,13.8202984369853,2500,1,50,41
3700000,0,24,15.1238433776145,1,13.8202984369853,576,1,24,6
1800000,1,69,14.4032972228664,0,14.0231906565723,4761,0,0,21
450000,0,42,13.0170028617465,1,13.8202984369853,1764,1,42,53
4e+05,0,29,12.8992198260901,1,13.8202984369853,841,1,29,57
1e+06,1,25,13.8155105579643,0,14.0231906565723,625,0,0,57
3500000,0,30,15.0682735264596,1,13.8202984369853,900,1,30,19
4e+06,1,37,15.2018049190842,0,14.0231906565723,1369,0,0,21
1625000,1,52,14.301018373746,0,14.0231906565723,2704,0,0,3
1018877.66666667,1,38,13.8342122526591,0,14.0231906565723,1444,0,0,58
150000,0,34,11.9183905730784,1,13.8202984369853,1156,1,34,94
995244.666666667,1,36,13.8107438820606,0,14.0231906565723,1296,0,0,80
846346,0,39,13.648683538429,1,13.8202984369853,1521,1,39,39
6583333.33333333,1,52,15.7000517606433,0,14.0231906565723,2704,0,0,21
1010000,0,38,13.8254608888174,1,13.8202984369853,1444,1,38,45
1.2e+07,0,40,16.3004172077523,1,13.8202984369853,1600,1,40,13
8e+06,1,44,15.8949520996441,0,14.0231906565723,1936,0,0,21
2e+06,1,37,14.5086577385242,0,14.0231906565723,1369,0,0,98
5400000,0,39,15.5019095115345,1,13.8202984369853,1521,1,39,21
4e+05,0,42,12.8992198260901,1,13.8202984369853,1764,1,42,45
8100000,0,53,15.9073746196427,1,13.8202984369853,2809,1,53,21
934578,1,38,13.7478503694893,0,14.0231906565723,1444,0,0,79
927786.333333333,0,58,13.7405567410052,1,13.8202984369853,3364,1,58,39
1e+06,0,39,13.8155105579643,1,13.8202984369853,1521,1,39,21
13338211,0,19,16.4061434815125,1,13.8202984369853,361,1,19,33
1350000,1,31,14.1156151504146,0,14.0231906565723,961,0,0,89
1671273,0,28,14.3290961694577,1,13.8202984369853,784,1,28,53
2e+06,1,31,14.5086577385242,0,14.0231906565723,961,0,0,45
937500,0,29,13.7509720368267,1,13.8202984369853,841,1,29,45
3e+05,1,53,12.6115377536383,0,14.0231906565723,2809,0,0,45
650000,0,44,13.3847276418718,1,13.8202984369853,1936,1,44,41
931953,0,23,13.7450376632116,1,13.8202984369853,529,1,23,33
931953,1,28,13.7450376632116,0,14.0231906565723,784,0,0,39
1760000,1,50,14.3808243670143,0,14.0231906565723,2500,0,0,13
935244.666666667,0,59,13.7485634496191,1,13.8202984369853,3481,1,59,45
8e+05,1,51,13.5923670066501,0,14.0231906565723,2601,0,0,99
7e+05,1,53,13.4588356140255,0,14.0231906565723,2809,0,0,87
1200000,1,53,13.9978321147582,0,14.0231906565723,2809,0,0,84
2200000,1,57,14.6039679183285,0,14.0231906565723,3249,0,0,98
988211,0,28,13.8036515166818,1,13.8202984369853,784,1,28,38
1400000,1,54,14.1519827945855,0,14.0231906565723,2916,0,0,58
918211,0,56,13.7301824906863,1,13.8202984369853,3136,1,56,59
1183333.33333333,0,33,13.9838458727835,1,13.8202984369853,1089,1,33,13
937500,0,21,13.7509720368267,1,13.8202984369853,441,1,21,94
1100000,0,46,13.9108207377686,1,13.8202984369853,2116,1,46,45
2500000,0,34,14.7318012898384,1,13.8202984369853,1156,1,34,12
1e+06,1,55,13.8155105579643,0,14.0231906565723,3025,0,0,41
5500000,1,36,15.5202586502027,0,14.0231906565723,1296,0,0,12
7870000,1,38,15.8785686203936,0,14.0231906565723,1444,0,0,42
926345.5,1,26,13.7390025541912,0,14.0231906565723,676,0,0,95
1246556.5,1,50,14.0358955078339,0,14.0231906565723,2500,0,0,84
466600,0,53,13.0532276385695,1,13.8202984369853,2809,1,53,55
1200000,0,35,13.9978321147582,1,13.8202984369853,1225,1,35,97
3050115.66666667,1,40,14.9306900713618,0,14.0231906565723,1600,0,0,58
2916666.66666667,0,27,14.8859519696657,1,13.8202984369853,729,1,27,30
4466666.66666667,0,29,15.312152976253,1,13.8202984369853,841,1,29,6
2004166.66666667,1,29,14.510738904728,0,14.0231906565723,841,0,0,6
7166666.66666667,1,35,15.7849512044298,0,14.0231906565723,1225,0,0,45
6700000,0,29,15.7176180843612,1,13.8202984369853,841,1,29,39
937500,0,44,13.7509720368267,1,13.8202984369853,1936,1,44,92
2e+06,1,44,14.5086577385242,0,14.0231906565723,1936,0,0,92
820000,0,49,13.6170596192404,1,13.8202984369853,2401,1,49,55
807000,1,49,13.6010789472521,0,14.0231906565723,2401,0,0,97
966556.5,1,30,13.7814950342768,0,14.0231906565723,900,0,0,39
6958333.33333333,0,44,15.7554505400331,1,13.8202984369853,1936,1,44,30
964556.5,0,44,13.7794236891871,1,13.8202984369853,1936,1,44,55
1316556.5,1,48,14.0905301738225,0,14.0231906565723,2304,0,0,58
8333333.33333333,0,34,15.9357740941644,1,13.8202984369853,1156,1,34,12
5e+05,0,57,13.1223633774043,1,13.8202984369853,3249,1,57,41
1e+06,1,54,13.8155105579643,0,14.0231906565723,2916,0,0,41
846345.5,0,55,13.6486829476539,1,13.8202984369853,3025,1,55,54
934556.5,1,30,13.7478273641892,0,14.0231906565723,900,0,0,19
8e+05,1,37,13.5923670066501,0,14.0231906565723,1369,0,0,84
6e+05,1,61,13.3046849341983,0,14.0231906565723,3721,0,0,79
560000,0,39,13.2356920627113,1,13.8202984369853,1521,1,39,79
1429044.33333333,1,36,14.1725164804569,0,14.0231906565723,1296,0,0,85
1018877.66666667,0,32,13.8342122526591,1,13.8202984369853,1024,1,32,55
1080000,0,31,13.8924715991004,1,13.8202984369853,961,1,31,53
480000,0,53,13.0815413828841,1,13.8202984369853,2809,1,53,45
1200000,1,54,13.9978321147582,0,14.0231906565723,2916,0,0,98
2565000,1,47,14.757469036587,0,14.0231906565723,2209,0,0,45
1383333,1,24,14.1400063625749,0,14.0231906565723,576,0,0,37
1300000,0,34,14.0778748224318,1,13.8202984369853,1156,1,34,38
1500000,1,37,14.2209756660724,0,14.0231906565723,1369,0,0,85
450000,1,43,13.0170028617465,0,14.0231906565723,1849,0,0,98
5e+06,0,31,15.4249484703984,1,13.8202984369853,961,1,31,12
742000,0,56,13.5171045221495,1,13.8202984369853,3136,1,56,54
210000,0,72,12.2548628096996,1,13.8202984369853,5184,1,72,56
9e+05,1,45,13.7101500423064,0,14.0231906565723,2025,0,0,77
6e+06,1,27,15.6072700271923,0,14.0231906565723,729,0,0,9
8e+05,1,26,13.5923670066501,0,14.0231906565723,676,0,0,45
583333.333333333,0,45,13.2765140572316,1,13.8202984369853,2025,1,45,55
8e+05,0,22,13.5923670066501,1,13.8202984369853,484,1,22,3
1554166.66666667,1,57,14.2564500542661,0,14.0231906565723,3249,0,0,98
9e+05,1,65,13.7101500423064,0,14.0231906565723,4225,0,0,98
810000,0,66,13.6047895266486,1,13.8202984369853,4356,1,66,79
1e+06,1,49,13.8155105579643,0,14.0231906565723,2401,0,0,19
3e+05,0,43,12.6115377536383,1,13.8202984369853,1849,1,43,44
9e+05,1,32,13.7101500423064,0,14.0231906565723,1024,0,0,45
1500000,1,37,14.2209756660724,0,14.0231906565723,1369,0,0,45
9e+05,0,34,13.7101500423064,1,13.8202984369853,1156,1,34,45
1500000,1,34,14.2209756660724,0,14.0231906565723,1156,0,0,85
1e+06,0,27,13.8155105579643,1,13.8202984369853,729,1,27,44
1918211,1,28,14.4669035388023,0,14.0231906565723,784,0,0,3
4500000,0,25,15.3195879547405,1,13.8202984369853,625,1,25,13
5675000,1,30,15.5515811213317,0,14.0231906565723,900,0,0,13
1800000,1,64,14.4032972228664,0,14.0231906565723,4096,0,0,95
4e+05,0,41,12.8992198260901,1,13.8202984369853,1681,1,41,54
6083333.33333333,0,32,15.6210633493247,1,13.8202984369853,1024,1,32,21
4526666.66666667,1,36,15.3254963914267,0,14.0231906565723,1296,0,0,16
1e+05,1,60,11.5129254649702,0,14.0231906565723,3600,0,0,93
1261666.66666667,0,24,14.0479441561856,1,13.8202984369853,576,1,24,53
8e+05,1,25,13.5923670066501,0,14.0231906565723,625,0,0,99
965556.5,0,33,13.7804598980407,1,13.8202984369853,1089,1,33,45
1027000,1,32,13.8421524889107,0,14.0231906565723,1024,0,0,85
3483333.33333333,0,56,15.063500247707,1,13.8202984369853,3136,1,56,13
1200000,1,26,13.9978321147582,0,14.0231906565723,676,0,0,97
9e+05,1,33,13.7101500423064,0,14.0231906565723,1089,0,0,41
1500000,1,25,14.2209756660724,0,14.0231906565723,625,0,0,95
9e+05,1,26,13.7101500423064,0,14.0231906565723,676,0,0,95
840000,1,26,13.6411571708195,0,14.0231906565723,676,0,0,45
9e+05,1,28,13.7101500423064,0,14.0231906565723,784,0,0,95
962953,1,52,13.7777598837741,0,14.0231906565723,2704,0,0,55
997000,1,43,13.812506048944,0,14.0231906565723,1849,0,0,45
7e+05,0,39,13.4588356140255,1,13.8202984369853,1521,1,39,79
1600000,1,22,14.28551418721,0,14.0231906565723,484,0,0,95
576266.666666667,0,20,13.2643257955067,1,13.8202984369853,400,1,20,55
840000,1,52,13.6411571708195,0,14.0231906565723,2704,0,0,95
25000,0,51,10.1266311038503,1,13.8202984369853,2601,1,51,45
4e+06,0,33,15.2018049190842,1,13.8202984369853,1089,1,33,19
3594666.66666667,1,32,15.0949618234661,0,14.0231906565723,1024,0,0,2
3900000,1,31,15.1764871110999,0,14.0231906565723,961,0,0,3
1950000,0,37,14.4833399305399,1,13.8202984369853,1369,1,37,21
8e+05,1,26,13.5923670066501,0,14.0231906565723,676,0,0,45
8e+05,1,72,13.5923670066501,0,14.0231906565723,5184,0,0,41
883333.333333333,1,51,13.6914579092943,0,14.0231906565723,2601,0,0,58
6e+05,0,46,13.3046849341983,1,13.8202984369853,2116,1,46,55
5966666.66666667,0,45,15.6016989821429,1,13.8202984369853,2025,1,45,8
2086711,1,24,14.5510997001889,0,14.0231906565723,576,0,0,12
1042166.66666667,1,32,13.8568124373214,0,14.0231906565723,1024,0,0,58
875000,1,24,13.6819791653398,0,14.0231906565723,576,0,0,45
4336666.66666667,0,28,15.2826165618206,1,13.8202984369853,784,1,28,21
6058333.33333333,0,23,15.6169452927157,1,13.8202984369853,529,1,23,44
7416666.66666667,1,27,15.8192402779084,0,14.0231906565723,729,0,0,44
5e+05,1,50,13.1223633774043,0,14.0231906565723,2500,0,0,84
1090000,0,42,13.9016882542053,1,13.8202984369853,1764,1,42,54
540000,0,36,13.1993244185405,1,13.8202984369853,1296,1,36,55
1431000,1,37,14.1738840585386,0,14.0231906565723,1369,0,0,18
1890000,0,34,14.4520873870358,1,13.8202984369853,1156,1,34,11
1081242,1,72,13.8936209383569,0,14.0231906565723,5184,0,0,79
1091666.66666667,1,27,13.9032161383834,0,14.0231906565723,729,0,0,3
1350000,1,20,14.1156151504146,0,14.0231906565723,400,0,0,98
2e+05,0,64,12.2060726455302,1,13.8202984369853,4096,1,64,54
3e+05,0,54,12.6115377536383,1,13.8202984369853,2916,1,54,45
4450000,1,51,15.3084146541424,0,14.0231906565723,2601,0,0,3
2560000,0,50,14.7555178164557,1,13.8202984369853,2500,1,50,32
1025000,0,29,13.8402031705546,1,13.8202984369853,841,1,29,58
250000,1,31,12.4292161968444,0,14.0231906565723,961,0,0,95
6e+05,1,28,13.3046849341983,0,14.0231906565723,784,0,0,79
937500,0,21,13.7509720368267,1,13.8202984369853,441,1,21,79
2e+05,1,49,12.2060726455302,0,14.0231906565723,2401,0,0,83
2e+05,1,48,12.2060726455302,0,14.0231906565723,2304,0,0,93
1e+06,0,28,13.8155105579643,1,13.8202984369853,784,1,28,57
1127244.66666667,1,37,13.935286864994,0,14.0231906565723,1369,0,0,58
6e+05,1,58,13.3046849341983,0,14.0231906565723,3364,0,0,80
2932111,0,43,14.8912331993894,1,13.8202984369853,1849,1,43,21
2500000,1,46,14.7318012898384,0,14.0231906565723,2116,0,0,12
1500000,1,56,14.2209756660724,0,14.0231906565723,3136,0,0,41
2083000,0,24,14.5493197202431,1,13.8202984369853,576,1,24,2
2300000,0,57,14.6484196808994,1,13.8202984369853,3249,1,57,7
1388211,0,25,14.1435264257865,1,13.8202984369853,625,1,25,39
9e+05,0,23,13.7101500423064,1,13.8202984369853,529,1,23,21
3e+06,1,58,14.9141228466324,0,14.0231906565723,3364,0,0,21
2e+05,1,20,12.2060726455302,0,14.0231906565723,400,0,0,37
1800000,0,50,14.4032972228664,1,13.8202984369853,2500,1,50,21
1733333,0,37,14.3655567025758,1,13.8202984369853,1369,1,37,12
1346242,0,48,14.1128275650024,1,13.8202984369853,2304,1,48,54
4400000,0,37,15.2971150988885,1,13.8202984369853,1369,1,37,30
9416666.66666667,1,47,16.0579917268886,0,14.0231906565723,2209,0,0,19
683333.333333333,0,35,13.4347380624465,1,13.8202984369853,1225,1,35,38
616666.666666667,0,50,13.3320839083864,1,13.8202984369853,2500,1,50,77
752000,1,22,13.530491602932,0,14.0231906565723,484,0,0,53
2e+06,0,45,14.5086577385242,1,13.8202984369853,2025,1,45,30
2708333.33333333,0,42,14.811843997512,1,13.8202984369853,1764,1,42,39
1.2e+07,1,49,16.3004172077523,0,14.0231906565723,2401,0,0,21
781242,1,60,13.5686402399803,0,14.0231906565723,3600,0,0,80
6e+05,1,62,13.3046849341983,0,14.0231906565723,3844,0,0,80
8e+05,1,58,13.5923670066501,0,14.0231906565723,3364,0,0,80
3e+06,1,57,14.9141228466324,0,14.0231906565723,3249,0,0,51
1100000,0,33,13.9108207377686,1,13.8202984369853,1089,1,33,45
1366666.66666667,1,57,14.1278852430064,0,14.0231906565723,3249,0,0,80
1500000,1,37,14.2209756660724,0,14.0231906565723,1369,0,0,38
1300000,1,58,14.0778748224318,0,14.0231906565723,3364,0,0,38
1138211,1,22,13.9449682894868,0,14.0231906565723,484,0,0,55
250000,0,59,12.4292161968444,1,13.8202984369853,3481,1,59,94
1167377.66666667,1,29,13.9702704807368,0,14.0231906565723,841,0,0,39
918211,1,36,13.7301824906863,0,14.0231906565723,1296,0,0,39
720000,0,63,13.4870064909922,1,13.8202984369853,3969,1,63,97
1e+06,0,32,13.8155105579643,1,13.8202984369853,1024,1,32,41
1e+06,1,25,13.8155105579643,0,14.0231906565723,625,0,0,40
1610333.33333333,1,33,14.2919517548684,0,14.0231906565723,1089,0,0,98
781242,0,25,13.5686402399803,1,13.8202984369853,625,1,25,45
1253159.66666667,1,37,14.0411786532673,0,14.0231906565723,1369,0,0,3
1788211,1,43,14.3967262367016,0,14.0231906565723,1849,0,0,21
940000,1,59,13.7536351542462,0,14.0231906565723,3481,0,0,84
4e+05,1,34,12.8992198260901,0,14.0231906565723,1156,0,0,84
1822924.66666667,0,47,14.4159527289818,1,13.8202984369853,2209,1,47,32
1009044.33333333,1,40,13.8245142362628,0,14.0231906565723,1600,0,0,98
968500,0,53,13.7835037618292,1,13.8202984369853,2809,1,53,33
1405680.16666667,1,54,14.1560318479983,0,14.0231906565723,2916,0,0,39
996119.666666667,1,24,13.8116226766053,0,14.0231906565723,576,0,0,39
1631000,1,42,14.3047038816032,0,14.0231906565723,1764,0,0,97
869453,1,21,13.6756195572614,0,14.0231906565723,441,0,0,37
50000,0,37,10.8197782844103,1,13.8202984369853,1369,1,37,38
1508000,1,38,14.22629482755,0,14.0231906565723,1444,0,0,97
5e+05,1,43,13.1223633774043,0,14.0231906565723,1849,0,0,92
650000,1,52,13.3847276418718,0,14.0231906565723,2704,0,0,95
1200000,1,34,13.9978321147582,0,14.0231906565723,1156,0,0,95
1048212,1,24,13.8625964134816,0,14.0231906565723,576,0,0,53
4e+05,0,29,12.8992198260901,1,13.8202984369853,841,1,29,57
3276416.66666667,1,38,15.0022609034946,0,14.0231906565723,1444,0,0,39
1810666.66666667,1,49,14.4092056595526,0,14.0231906565723,2401,0,0,83
8e+05,0,43,13.5923670066501,1,13.8202984369853,1849,1,43,53
1723211,1,26,14.3596999688365,0,14.0231906565723,676,0,0,98
965556.5,0,22,13.7804598980407,1,13.8202984369853,484,1,22,32
1040000,1,26,13.8547312711176,0,14.0231906565723,676,0,0,97
932743,0,56,13.7458849863648,1,13.8202984369853,3136,1,56,37
1200000,1,30,13.9978321147582,0,14.0231906565723,900,0,0,98
8e+05,0,50,13.5923670066501,1,13.8202984369853,2500,1,50,55
1995000,1,46,14.5061546083061,0,14.0231906565723,2116,0,0,83
1600000,1,31,14.28551418721,0,14.0231906565723,961,0,0,13
1235000,1,31,14.0265815280442,0,14.0231906565723,961,0,0,95
869453,0,40,13.6756195572614,1,13.8202984369853,1600,1,40,55
5e+05,0,19,13.1223633774043,1,13.8202984369853,361,1,19,54
1482453,0,33,14.2092087061474,1,13.8202984369853,1089,1,33,54
1221544.33333333,0,39,14.0156264631951,1,13.8202984369853,1521,1,39,70
2e+05,0,19,12.2060726455302,1,13.8202984369853,361,1,19,13
869453,0,33,13.6756195572614,1,13.8202984369853,1089,1,33,45
3239333.33333333,1,40,14.9908781052799,0,14.0231906565723,1600,0,0,30
1770333.33333333,1,29,14.3866784107364,0,14.0231906565723,841,0,0,95
1077908.66666667,0,29,13.8905333020627,1,13.8202984369853,841,1,29,62
4877303.66666667,1,41,15.4001030978075,0,14.0231906565723,1681,0,0,58
1825000,1,35,14.4170905449987,0,14.0231906565723,1225,0,0,58
1409877.66666667,0,36,14.1590134973611,1,13.8202984369853,1296,1,36,30
5e+05,1,22,13.1223633774043,0,14.0231906565723,484,0,0,41
8e+05,1,28,13.5923670066501,0,14.0231906565723,784,0,0,45
390000,1,60,12.8739020181058,0,14.0231906565723,3600,0,0,45
9e+05,0,27,13.7101500423064,1,13.8202984369853,729,1,27,39
3e+06,1,42,14.9141228466324,0,14.0231906565723,1764,0,0,51
2412666.66666667,0,34,14.6962431944377,1,13.8202984369853,1156,1,34,33
720000,0,44,13.4870064909922,1,13.8202984369853,1936,1,44,55
1184556.5,1,53,13.9848790008946,0,14.0231906565723,2809,0,0,99
995908.666666667,1,36,13.8114108322282,0,14.0231906565723,1296,0,0,39
1026108.66666667,1,34,13.841284212035,0,14.0231906565723,1156,0,0,98
960000,0,31,13.774688563444,1,13.8202984369853,961,1,31,39
1300000,1,43,14.0778748224318,0,14.0231906565723,1849,0,0,84
869453,1,56,13.6756195572614,0,14.0231906565723,3136,0,0,95
9e+05,1,25,13.7101500423064,0,14.0231906565723,625,0,0,81
1099878,1,40,13.9107098225268,0,14.0231906565723,1600,0,0,95
9e+05,1,42,13.7101500423064,0,14.0231906565723,1764,0,0,45
3e+06,1,40,14.9141228466324,0,14.0231906565723,1600,0,0,41
4e+06,0,30,15.2018049190842,1,13.8202984369853,900,1,30,41
813793.75,1,36,13.6094622345006,0,14.0231906565723,1296,0,0,95
1226544.33333333,1,29,14.0197112882429,0,14.0231906565723,841,0,0,98
1909333.33333333,0,29,14.4622646989545,1,13.8202984369853,841,1,29,3
1621544.33333333,1,31,14.2988895452952,0,14.0231906565723,961,0,0,21
1e+06,1,50,13.8155105579643,0,14.0231906565723,2500,0,0,97
6e+05,0,43,13.3046849341983,1,13.8202984369853,1849,1,43,79
4e+05,1,36,12.8992198260901,0,14.0231906565723,1296,0,0,45
981242,0,65,13.7965743951793,1,13.8202984369853,4225,1,65,53
1e+06,0,44,13.8155105579643,1,13.8202984369853,1936,1,44,32
1025500,1,26,13.8406908564946,0,14.0231906565723,676,0,0,80
1442075.33333333,1,52,14.1815938377186,0,14.0231906565723,2704,0,0,97
1019400,0,31,13.8347247768881,1,13.8202984369853,961,1,31,33
1500000,1,43,14.2209756660724,0,14.0231906565723,1849,0,0,85
937500,0,34,13.7509720368267,1,13.8202984369853,1156,1,34,45
5e+06,1,25,15.4249484703984,0,14.0231906565723,625,0,0,45
5706666.66666667,0,41,15.5571456400098,1,13.8202984369853,1681,1,41,21
1e+06,1,45,13.8155105579643,0,14.0231906565723,2025,0,0,8
1088211,1,23,13.9000456214188,0,14.0231906565723,529,0,0,2
920000,1,34,13.7321289490252,0,14.0231906565723,1156,0,0,98
1397500,0,32,14.1501954840114,1,13.8202984369853,1024,1,32,45
1069453,0,58,13.8826578607699,1,13.8202984369853,3364,1,58,53
9e+05,1,61,13.7101500423064,0,14.0231906565723,3721,0,0,45
3e+05,0,28,12.6115377536383,1,13.8202984369853,784,1,28,13
570000,0,50,13.2533916398107,1,13.8202984369853,2500,1,50,19
934556.5,1,29,13.7478273641892,0,14.0231906565723,841,0,0,39
733333.333333333,0,26,13.5053556296604,1,13.8202984369853,676,1,26,53
15666666.6666667,1,35,16.5670458710062,0,14.0231906565723,1225,0,0,12
9083333.33333333,0,36,16.0219517904054,1,13.8202984369853,1296,1,36,21
5130000,1,27,15.450616217147,0,14.0231906565723,729,0,0,21
1.5e+07,1,42,16.5235607590665,0,14.0231906565723,1764,0,0,2
9200000,0,32,16.0347140420193,1,13.8202984369853,1024,1,32,9
935056.5,0,25,13.7483622342526,1,13.8202984369853,625,1,25,44
966666.666666667,0,62,13.7816090062886,1,13.8202984369853,3844,1,62,79
965244.666666667,0,47,13.7801368887724,1,13.8202984369853,2209,1,47,39
8425000,0,36,15.9467140342027,1,13.8202984369853,1296,1,36,39
1294711,1,43,14.0737980621874,0,14.0231906565723,1849,0,0,95
1338211,0,20,14.1068442052941,1,13.8202984369853,400,1,20,3
1215666.66666667,0,48,14.0108031811227,1,13.8202984369853,2304,1,48,55
3663211,1,61,15.1138506431596,0,14.0231906565723,3721,0,0,33
